SK_ID_CURR,predicted_income
274824,169668
324041,108963
198313,145037
301456,139877
319461,116875
22742,126709
214714,163845
337343,101278
213700,175867
200965,126773
267642,137988
53323,185544
33689,168321
192276,140666
216433,119872
339462,168897
141968,132546
130743,142463
113417,141448
210132,148777
151906,145772
233348,118636
326198,113997
46864,83055
253443,192082
156840,142730
6466,157092
88838,193942
309237,146205
205490,142299
85822,166153
164248,284513
25060,139368
138465,222083
49545,120531
343164,148673
23125,130146
139826,98088
192273,101338
337071,191123
219809,180604
30705,136102
261229,127550
1372,179432
54255,125693
304013,122349
21479,136279
200695,122060
68510,121830
290168,214936
111086,178716
283571,171178
312180,258431
331564,126685
98002,186925
51834,104798
341644,191198
314246,178210
240569,151482
263922,122387
250607,135714
211270,102619
36282,93672
183291,139720
311086,156650
99338,80827
83195,142280
295363,169090
308750,108648
273290,118158
300673,108380
19478,180757
346069,109903
21975,111636
238947,131870
18988,105975
263425,101436
81068,96775
67935,132377
104537,187107
275987,166064
18400,88354
274628,206399
325043,99061
9082,260874
118608,153379
265302,151879
77722,142676
153769,230051
345301,160674
3798,200385
185232,335376
221243,118932
121101,149714
265422,203878
307347,103358
17882,186348
62167,123824
47752,153210
72931,174198
321970,139456
169410,107219
160502,85164
161881,100693
193765,232597
265790,155415
299619,250607
277652,161966
92886,125550
130960,193615
195485,97893
122977,137587
133884,150183
287949,127395
313903,258391
300357,115303
31027,158857
243817,130743
145859,143938
130161,132603
216935,254697
243538,155675
170064,165745
345041,151648
250417,129196
81685,171052
243394,134526
120643,117897
77607,241288
343800,153163
250410,171672
220472,104962
261171,102477
162295,141863
259355,163295
327553,152931
114114,167997
104898,136245
142404,89148
236866,130987
27301,221476
326848,154637
95480,127005
139129,150147
228819,91858
317590,167859
245463,211437
202306,162696
297378,163862
346965,165130
12812,113169
310517,116673
286050,186242
251056,126559
288680,241536
64127,150750
37414,147111
95513,123147
41379,133540
281809,137146
322772,129162
168991,135382
122648,115062
69105,164913
199562,109822
105205,101554
26474,165734
267781,89057
103834,125893
65317,171842
342034,129046
179909,115381
93508,171427
328764,118795
354331,137957
223430,135493
176392,99674
106786,111911
304850,198644
70530,199510
268690,146413
266720,138472
75811,96507
15947,140338
159851,135553
347829,156803
295554,155047
72961,128301
112430,107542
177035,154238
84410,140394
230819,251286
345986,170345
163930,84009
333950,222740
335062,154286
56858,76816
345772,214287
148176,115422
324439,147494
255305,98198
293216,95759
208960,106430
24567,216250
179510,137195
109974,164941
26536,119133
110953,193387
216761,171470
212846,163143
273394,197830
354566,111216
119711,147086
180244,215636
141718,209649
94922,145620
67124,112809
220471,116866
19263,129772
181927,144033
223525,180152
243803,167531
165269,156170
284482,186295
249208,241336
171242,124201
291605,97393
33564,151563
109883,129133
223850,140203
40081,141893
195464,87757
206017,108485
74658,110385
180,120622
221904,131736
246059,164659
281018,121765
311209,133526
290337,118771
50026,124867
100241,98171
312017,177617
50786,203572
123626,202114
193752,109862
12606,107976
228951,127987
115959,95410
106985,187463
331207,129676
149854,110159
224991,101016
157640,154223
93293,107545
116917,213575
182028,148636
328321,125563
342748,114007
10954,202995
69895,173798
105957,186190
236514,159923
73292,251657
79852,92881
21178,112099
196649,124901
144055,170151
332412,115132
282635,159610
42071,110592
1141,112593
71512,162624
155724,173586
99806,151321
19607,206702
299456,187055
62778,111808
52662,136790
134211,175201
267212,171060
307294,148093
303941,90166
282114,218103
203852,227641
312847,173320
261024,155548
278215,169545
293276,145738
123008,162744
11055,136883
170222,165285
121477,142696
133874,198392
87620,136582
304888,89727
108538,80378
209101,162112
163169,95062
184581,119831
239945,118927
332845,137718
224160,147847
80015,193731
76116,144211
86021,130146
90348,145427
289122,111918
168883,135498
43744,102372
197589,106405
177835,159430
57972,110528
110296,205324
78364,190054
2002,178841
333557,240367
7427,117422
166914,170075
16487,134441
50832,132759
312999,105579
283423,127054
165647,94022
254130,108027
174403,110700
107563,122784
200894,124263
200772,151357
97503,180255
108976,149906
65458,99737
110744,221967
130718,153391
48233,124941
345557,197649
221436,116405
182385,135821
329427,219045
162410,151700
314571,96033
53565,152363
309712,216934
129769,191363
350402,162813
